,img_id,turn_index,source_img,target_img,instruction,mask_img,clip_score_1,clip_score_2,clip_score_3,lpips_score_1,lpips_score_2,lpips_score_3,lpips_score_4,ssim_score_1,ssim_score_2,ssim_score_3,ssim_score_4,psnr_score_1,psnr_score_2,psnr_score_3,psnr_score_4,mae_score_1,mae_score_2,mae_score_3,mae_score_4,mse_score_1,mse_score_2,mse_score_3,mse_score_4
11,565269,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/565269-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/565269-output3.png,Add an airplane,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/565269-mask3.png,23.449186325073242,23.443763732910156,23.446535110473633,0.6383703947067261,0.6088022589683533,0.15980669856071472,0.14662562310695648,0.04400676116347313,0.20658642053604126,0.8820104002952576,0.8823740482330322,3.7580997943878174,5.103306770324707,15.005646705627441,15.009085655212402,0.5786883234977722,0.44928812980651855,0.05634736642241478,0.05627542734146118,0.4209107458591461,0.3087943494319916,0.031581681221723557,0.031556688249111176
12,393243,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393243-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393243-output1.png,What if the boy was bald?,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393243-mask1.png,20.766969680786133,20.759721755981445,20.751022338867188,0.7074492573738098,0.6907693147659302,0.22340795397758484,0.21386319398880005,0.014961366541683674,0.24808073043823242,0.907214879989624,0.8958500027656555,7.019625186920166,9.317044258117676,21.34571075439453,21.404476165771484,0.3966819941997528,0.2657944858074188,0.03720184043049812,0.03697298839688301,0.19862662255764008,0.10980170965194702,0.0073354835622012615,0.007236894220113754
13,573453,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/573453-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/573453-output1.png,Let a forest be the background.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/573453-mask1.png,18.872072219848633,18.739421844482422,18.730653762817383,0.7281537055969238,0.7205413579940796,0.23143716156482697,0.21983429789543152,0.01152808591723442,0.11856771260499954,0.8463451266288757,0.8307161927223206,5.37208366394043,6.101968765258789,20.063575744628906,20.117244720458984,0.52207350730896,0.41848573088645935,0.04050370678305626,0.040053557604551315,0.29026296734809875,0.21553538739681244,0.009854678064584732,0.00973364245146513
14,178572,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/178572-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/178572-output1.png,Let the player wear a red hat.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/178572-mask1.png,23.115406036376953,22.612516403198242,22.677104949951172,0.6425578594207764,0.5614367723464966,0.06164708361029625,0.09464552998542786,0.10796606540679932,0.06294187903404236,0.9403944611549377,0.8588805198669434,6.296576976776123,6.204555511474609,27.81031036376953,27.645633697509766,0.39054474234580994,0.390049546957016,0.019563348963856697,0.018893886357545853,0.23460769653320312,0.2396317720413208,0.0016556509071961045,0.0015106088249012828
15,3131,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-output1.png,change the toothpicks into candles,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-mask1.png,21.799402236938477,21.072282791137695,21.085824966430664,0.7825645208358765,0.7645407319068909,0.046354666352272034,0.1077633947134018,0.14329491555690765,0.12585031986236572,0.9605491161346436,0.9119409918785095,5.797337532043457,5.923865795135498,25.551164627075195,25.826595306396484,0.39111360907554626,0.3829396665096283,0.010780897922813892,0.010236996226012707,0.26318809390068054,0.2556309103965759,0.002785373479127884,0.0026142087299376726
16,3131,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-output2.png,let the plate be made of glass,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-mask2.png,21.481060028076172,21.36781120300293,21.34292221069336,0.7676394581794739,0.7658364772796631,0.20176668465137482,0.201274573802948,0.1629345715045929,0.18993282318115234,0.7953471541404724,0.7943620085716248,5.401454448699951,5.846892833709717,14.622974395751953,14.628660202026367,0.4077543318271637,0.38706424832344055,0.07378510385751724,0.07360678911209106,0.2883065640926361,0.260202020406723,0.034490738064050674,0.034445613622665405
17,3131,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-output3.png,let the sandwich be vegan,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/3131-mask3.png,20.53009033203125,20.396686553955078,20.36189842224121,0.7488454580307007,0.7379788756370544,0.27753180265426636,0.27517902851104736,0.14662718772888184,0.1905483603477478,0.7201919555664062,0.721276581287384,5.40533971786499,5.751749038696289,15.60243034362793,15.630437850952148,0.40411844849586487,0.38140320777893066,0.07049345225095749,0.06993014365434647,0.28804874420166016,0.26596537232398987,0.027526872232556343,0.02734992653131485
18,256884,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-output1.png,give the girl a baseball bat instead of a racket,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-mask1.png,20.494131088256836,20.73475456237793,20.744810104370117,0.7422606348991394,0.7027778625488281,0.04711005091667175,0.0903877541422844,0.03853171691298485,0.033056240528821945,0.9583368897438049,0.9132078289985657,6.2559895515441895,6.24924898147583,26.685590744018555,26.83660888671875,0.4408964216709137,0.4389677047729492,0.0115096690133214,0.011081087402999401,0.23681052029132843,0.23717837035655975,0.0021450670901685953,0.0020717571023851633
19,256884,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-output2.png,remove the tennis ball,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/256884-mask2.png,20.873611450195312,20.93156623840332,20.931560516357422,0.73860102891922,0.7044937610626221,0.009544620290398598,0.014626659452915192,0.04047683626413345,0.03703771159052849,0.9873032569885254,0.9880910515785217,6.2628865242004395,6.263205051422119,34.35558319091797,33.26932907104492,0.4407585561275482,0.4381544291973114,0.001787861343473196,0.0016978742787614465,0.23643474280834198,0.23641742765903473,0.00036681024357676506,0.0003506160282995552
20,329847,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-output1.png,give her a baseball cap,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-mask1.png,19.420429229736328,19.41551399230957,19.42108154296875,0.6267267465591431,0.5946019887924194,0.05240988731384277,0.07437995821237564,0.05496954545378685,0.05773388221859932,0.95876145362854,0.9245975613594055,7.51673698425293,7.6050567626953125,24.318410873413086,24.088212966918945,0.36887291073799133,0.36124905943870544,0.013800621032714844,0.013538320548832417,0.1771439164876938,0.17357784509658813,0.003699633991345763,0.0036010590847581625
21,329847,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-output2.png,get rid of the racket,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-mask2.png,21.823381423950195,21.86136245727539,21.860794067382812,0.630731463432312,0.6027581095695496,0.07787108421325684,0.06733899563550949,0.050391022115945816,0.1071784496307373,0.9449741840362549,0.9435910582542419,7.46063232421875,8.039748191833496,27.938236236572266,27.46139907836914,0.3724012076854706,0.326594740152359,0.008307268843054771,0.008232660591602325,0.1794472187757492,0.15704534947872162,0.0016075934981927276,0.001602557604201138
22,329847,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-output3.png,give her jean pants,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/329847-mask3.png,19.412656784057617,19.501380920410156,19.49907875061035,0.6305837631225586,0.603588879108429,0.05287674814462662,0.04998282715678215,0.0512077622115612,0.08135902136564255,0.9402148127555847,0.9395567774772644,7.628532409667969,7.751918315887451,22.045438766479492,21.119293212890625,0.3653554618358612,0.3517162799835205,0.017206957563757896,0.017120150849223137,0.17264209687709808,0.1678062528371811,0.00624390272423625,0.006232482846826315
23,393226,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-output1.png,Add a cyclist on the street,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-mask1.png,21.999238967895508,22.11386489868164,22.3862361907959,0.6425923705101013,0.6226617693901062,0.037444401532411575,0.03717704117298126,0.03380952030420303,0.04895881190896034,0.963179349899292,0.9632331728935242,4.931639194488525,5.016822814941406,24.3612117767334,24.446319580078125,0.5112946033477783,0.5005776882171631,0.010721427388489246,0.010582194663584232,0.3212447464466095,0.31500521302223206,0.00366335385479033,0.00359226088039577
24,393226,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-output2.png,Change the bus for a school bus,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-mask2.png,21.797218322753906,21.7211856842041,21.65129280090332,0.6444842219352722,0.6498427391052246,0.19360122084617615,0.19044992327690125,0.020428789779543877,0.07107256352901459,0.7961798310279846,0.795929491519928,5.10399055480957,5.323851108551025,14.809331893920898,14.839422225952148,0.49444952607154846,0.47687843441963196,0.07351687550544739,0.07299558073282242,0.30874571204185486,0.29350459575653076,0.03304203227162361,0.03281388804316521
25,393226,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-output3.png,Add a dog walking in front of the guy,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/393226-mask3.png,20.91811752319336,20.84247398376465,20.85628890991211,0.6364529728889465,0.6171799302101135,0.028220931068062782,0.02436298131942749,0.0335688479244709,0.0695304349064827,0.9751068949699402,0.9745765328407288,5.129475116729736,5.3668951988220215,27.649860382080078,27.66357421875,0.4917885363101959,0.4672333300113678,0.006670993287116289,0.006626513320952654,0.3069392740726471,0.2906099259853363,0.0017179632559418678,0.0017125466838479042
26,450129,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-output1.png,Can it be a cake on the plate?,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-mask1.png,19.97500228881836,20.181142807006836,20.080474853515625,0.6589652299880981,0.668593168258667,0.3281126618385315,0.3183811902999878,0.003463542088866234,0.22375702857971191,0.7705724835395813,0.7407844662666321,6.146945953369141,7.374768257141113,17.365453720092773,16.880369186401367,0.4596225321292877,0.36405301094055176,0.07365686446428299,0.07337278127670288,0.24283169209957123,0.183030366897583,0.018342329189181328,0.0183196309953928
27,450129,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-output2.png,Put a donut next to the cake.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-mask2.png,19.74851417541504,19.77011489868164,19.767215728759766,0.6789615750312805,0.668271005153656,0.09309865534305573,0.07347149401903152,0.03019702434539795,0.12978442013263702,0.9538275599479675,0.9526498317718506,6.5880351066589355,6.981266021728516,20.188343048095703,19.698406219482422,0.4306987226009369,0.39845725893974304,0.027314260601997375,0.027280161157250404,0.2193797081708908,0.20038874447345734,0.009575588628649712,0.009574429132044315
28,450129,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-output3.png,Can we have a glass of soda next to the plate?,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/450129-mask3.png,20.195194244384766,20.383071899414062,20.376705169677734,0.69631028175354,0.6736766695976257,0.016287505626678467,0.014419184997677803,0.03584771975874901,0.04642617329955101,0.9873664379119873,0.9874905943870544,6.59589147567749,6.6362152099609375,32.72832107543945,32.73222732543945,0.4297323524951935,0.4259115159511566,0.002615451579913497,0.0026036729104816914,0.2189832180738449,0.2169594019651413,0.0005335407331585884,0.0005330615094862878
29,463066,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/463066-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/463066-output1.png,Let the cat have a short tail.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/463066-mask1.png,21.129079818725586,21.142065048217773,21.1401424407959,0.678600549697876,0.6537179350852966,0.0446428544819355,0.09546007961034775,0.03607828542590141,0.03096756525337696,0.9664556384086609,0.9239130616188049,6.256938457489014,6.249250411987305,30.049457550048828,30.033580780029297,0.4444366693496704,0.44280552864074707,0.008549525402486324,0.008192499168217182,0.2367587834596634,0.2371782809495926,0.0009886760963127017,0.0009159959736280143
30,43425,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-output1.png,Replace it with a black dog.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-mask1.png,21.621856689453125,21.62580680847168,21.619720458984375,0.6514284014701843,0.6201220154762268,0.43599236011505127,0.4034377336502075,0.011844855733215809,0.25812801718711853,0.554166316986084,0.5492253303527832,10.628212928771973,9.368231773376465,12.320023536682129,12.125032424926758,0.2482195645570755,0.2462082952260971,0.17424620687961578,0.1737813502550125,0.08653237670660019,0.08145616948604584,0.05861349031329155,0.05845411494374275
31,43425,2,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-output1.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-output2.png,Remove one of its eyes.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-mask2.png,22.449068069458008,22.486867904663086,22.486961364746094,0.6996876001358032,0.667401134967804,0.010684998705983162,0.012738581746816635,0.06621687114238739,0.06809911876916885,0.988142192363739,0.987865149974823,10.816110610961914,10.89163875579834,34.63898849487305,33.71059799194336,0.24279296398162842,0.23949486017227173,0.001965372124686837,0.001895441091619432,0.08286838978528976,0.08143968135118484,0.0003436377737671137,0.00033425402943976223
32,43425,3,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-output2.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-output3.png,Give it a hat.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/43425-mask3.png,20.135038375854492,20.151765823364258,20.136720657348633,0.6745193004608154,0.6487258672714233,0.13791030645370483,0.132736936211586,0.0582340843975544,0.16875676810741425,0.8965659141540527,0.8964151740074158,10.393326759338379,11.477628707885742,20.46768569946289,20.47383689880371,0.24554692208766937,0.21684585511684418,0.03402889147400856,0.03390991687774658,0.09134131669998169,0.07116018980741501,0.0089790690690279,0.008966359309852123
33,142985,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/142985-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/142985-output1.png,Let the woman smile.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/142985-mask1.png,20.544906616210938,20.47850227355957,20.47466278076172,0.8717184066772461,0.8561346530914307,0.021617349237203598,0.0577339343726635,0.042361628264188766,0.045068029314279556,0.9806373119354248,0.950457751750946,4.9196953773498535,4.951822280883789,33.39854431152344,33.880615234375,0.48443007469177246,0.47974374890327454,0.005092206876724958,0.004799527581781149,0.3221294581890106,0.31975528597831726,0.00045724143274128437,0.0003655039763543755
34,423391,1,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/423391-input.png,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/423391-output1.png,Let's add a rat next to the pizza.,/home/jovyan/BA/Github/MagicBrush/dev-00002-of-00004-54c4d7b0a9e49db5/423391-mask1.png,20.597991943359375,20.64366340637207,20.64769172668457,0.762068510055542,0.7401155233383179,0.08957521617412567,0.12618878483772278,0.0767267569899559,0.11567775160074234,0.9404845237731934,0.9078679084777832,7.801723003387451,8.396597862243652,22.355648040771484,22.393701553344727,0.3302212655544281,0.3039936125278473,0.023579290136694908,0.023330755531787872,0.1658928394317627,0.14465725421905518,0.005813466850668192,0.005762748420238495
